연월	NO	monaCode	구분	소속	직위	이름	재산구분	본인과의 관계	재산의종류	소재지 면적 등 권리의 명세	종전가액	증가액	증가액실거래가격	감소액	감소액실거래가격	현재가액	변동사유
202603	2936	PYA8594I	국회의원	국회	국회의원	안상훈	예금	본인		KB라이프생명보험 43,629(1,763 증가), 교보생명보험 1,981(16,151 감소), 농협생명보험 48,917(10,683 감소),농협은행 1,015,429(7,788 증가), 동양생명보험 40,000,미래에셋증권 0(3,151 감소)	1170390	464868		485302		1149956	본인과 가족의 급여 저축 및 예금, 생활비 사용, 국채 매입 등 투자 포트폴리오 변경
202603	2937	PYA8594I	국회의원	국회	국회의원	안상훈	예금	배우자		AIA생명보험주식회사 43,047(1,053 감소), 국민은행 210,555(5,795 증가), 미래에셋생명보험 36,000,미래에셋증권 0(114 감소), 삼성생명보험 60,000, 삼성증권 16,075(51,726 감소), 삼성화재해상보험 298(239 증가), 신한라이프생명보험 0(108,000 감소),신한은행 0(523 감소), 우리은행 386,974(41,009 감소),하나증권 9,188(7,517 증가)	951011	276450		465324		762137	본인과 가족의 급여 저축 및 예금, 생활비 사용, 국채 매입 등 투자 포트폴리오 변경
202603	2938	PYA8594I	국회의원	국회	국회의원	안상훈	예금	장녀		미래에셋생명보험 50,000, 미래에셋증권 5, 우리은행129,283(5,435 증가)	173853	125435		120000		179288	본인과 가족의 급여 저축 및 예금, 생활비 사용, 국채 매입 등 투자 포트폴리오 변경
202603	2939	PYA8594I	국회의원	국회	국회의원	안상훈	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 141,147(41,308 증가)	99839	41308		0		141147	정치 후원금 증가
202603	2940	PYA8594I	국회의원	국회	국회의원	안상훈	증권	본인	상장주식	기업은행 0주(98주 감소)	1404	0		1404		0	신규 매입 및 평가액 변동
202603	2941	PYA8594I	국회의원	국회	국회의원	안상훈	증권	본인	국채	개인투자용국채02655-3007 0주,개인투자용국채02885-3507 0주	0	153200		0		153200	신규 매입 및 평가액 변동
202603	2942	PYA8594I	국회의원	국회	국회의원	안상훈	증권	본인	기타(채권)	개인투자용국채03220-4407 0주	100000	0		0		100000	신규 매입 및 평가액 변동
202603	2943	PYA8594I	국회의원	국회	국회의원	안상훈	증권	배우자	상장주식	LG디스플레이 0주(922주 감소), 두산에너빌리티 229주(229주 증가), 로빈후드 40주(40주 증가), 마이크로소프트 0주(50주 감소), 삼성전자우 0주(107주 감소), 아마존닷컴 0주(99주 감소), 조비에비에이션 1,000주(1,000주 증가), 카카오뱅크 0주(8주 감소), 코인베이스글로벌 36주(36주 증가), 현대로템125주(125주 증가), 화이자 500주(500주 증가)	76744	96217		76744		96217	신규 매입 및 평가액 변동
202603	2944	PYA8594I	국회의원	국회	국회의원	안상훈	증권	배우자	국채	개인투자용국채02885-3507 0주	0	50000		0		50000	신규 매입 및 평가액 변동
202603	2945	PYA8594I	국회의원	국회	국회의원	안상훈	증권	배우자	기타(채권)	개인투자용국채03220-4407 0주,개인투자용국채03540-3406 0주, 외화수시RP 44,382주(44,382주 증가)	100000	63966		0		163966	신규 매입 및 평가액 변동
202603	2946	PYA8594I	국회의원	국회	국회의원	안상훈	회원권	배우자	콘도미니엄	오크밸리리조트	32000	0		0		32000	변동없음
202603	2947	PYA8594I	국회의원	국회	국회의원	안상훈	회원권	배우자	헬스	반얀트리 클럽	130000	0		0		130000	변동없음
202603	2948	PYA8594I	국회의원	국회	국회의원	안상훈	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	2949	YOG1280B	국회의원	국회	국회의원	안철수	건물	본인	복합건물(주택+상가)(전세(임 차)권)	경기도 성남시 분당구 백현동 알파리움1단지 건물 142,013.00㎡	1900000	0		0		1900000	
202603	2950	YOG1280B	국회의원	국회	국회의원	안철수	건물	본인	사무실(전세(임차)권)	경기도 성남시 분당구 야탑동 분당메트로 3층 건물120.17㎡	30000	0		0		30000	
202603	2951	YOG1280B	국회의원	국회	국회의원	안철수	건물	모	아파트	부산광역시 해운대구 우동 해운대자이 1단지 건물120.36㎡	905000	8000		0		913000	공시가격 변동
202603	2952	YOG1280B	국회의원	국회	국회의원	안철수	건물	모	아파트(전세(임차)권)	서울특별시 송파구 문정동 올림픽훼밀리타운 건물 84.75㎡	770000	0		0		770000	
202603	2953	YOG1280B	국회의원	국회	국회의원	안철수	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2025년식 카니발하이브리드 배기량(1,598cc)	48030	0		10240		37790	가액 변동
202603	2954	YOG1280B	국회의원	국회	국회의원	안철수	예금	본인		Bank of America 55,308(29,326 감소), KB라이프생명보험 42,480, 국민은행 15,744(230 증가), 농협은행 489(290증가), 신한은행 77,518, 우리은행 665,407(651,503증가), 우체국 103,685(87,938 증가), 한국투자증권 4,255,703(2,487,543 증가), 한화생명보험주식회사100,000	2118156	4740153		1541975		5316334	급여 및 생활비 지출 외
202603	2955	YOG1280B	국회의원	국회	국회의원	안철수	예금	배우자		삼성생명보험 24,141, 삼성증권 12, 신한라이프생명보험24,000(2,000 증가), 우리은행 719,625(670,738 증가),한국산업은행 0(500,000 감소), 한국투자증권 925,850(730,614 증가), 한화생명보험주식회사 100,000	890276	1403352		500000		1793628	급여 및 생활비 지출 외
202603	2956	YOG1280B	국회의원	국회	국회의원	안철수	예금	모		(주)KEB하나은행 186,934(197,972 감소), 부산은행 5,708(25,829 감소), 삼성화재해상보험 809(335 증가)	416917	163181		386647		193451	급여 및 생활비 지출 외
202603	2957	YOG1280B	국회의원	국회	국회의원	안철수	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		우체국 7,227(556 증가)	6671	556		0		7227	후원금 증가
202603	2958	YOG1280B	국회의원	국회	국회의원	안철수	증권	본인	상장주식	안랩 1,860,000주	123132000	0		11346000		111786000	가액 변동
202603	2959	YOG1280B	국회의원	국회	국회의원	안철수	증권	본인	회사채	한국남부발전53-1 0주	2020610	0		2020610		0	가액 변동
202603	2960	YOG1280B	국회의원	국회	국회의원	안철수	증권	본인	기타(채권)	한국해양진흥공사6 0주	910102	0		910102		0	가액 변동
202603	2961	YOG1280B	국회의원	국회	국회의원	안철수	증권	배우자	국채	국고01125-2509(20-6) 0주, 국민주택1종21-08  0주	3542058	2044933		3542058		2044933	가액 변동
202603	2962	YOG1280B	국회의원	국회	국회의원	안철수	증권	배우자	금융채	원화산금채발행액 0주	0	500000		0		500000	가액 변동
202603	2963	YOG1280B	국회의원	국회	국회의원	안철수	채권	본인		기타 증가	0	162500		0		162500	부동산 매매 계약금
202603	2964	YOG1280B	국회의원	국회	국회의원	안철수	채권	본인		사인간채권 증가	870000	550700		0		1420700	실버타운 입주보증금
202603	2965	YOG1280B	국회의원	국회	국회의원	안철수	채권	배우자		기타 증가	0	162500		0		162500	부동산 매매 계약금
202603	2966	YOG1280B	국회의원	국회	국회의원	안철수	채권	모		사인간채권	100000	0		0		100000	
202603	2967	YOG1280B	국회의원	국회	국회의원	안철수	채무	모		사인간채무 증가	870000	550700		0		1420700	실버타운 입주보증금
202603	2968	YOG1280B	국회의원	국회	국회의원	안철수	비영리법인에 출연한 재산	본인	출연	재단법인 동그라미재단, 출연재산: 121,114,133천원,보유직위: 해당없음	-	-		-		-	
202603	2969	YOG1280B	국회의원	국회	국회의원	안철수	고지거부 및 등록제외사항	장녀		등록제외	0	0		0		0	혼인
202603	2970	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 57-1번지 1,029.00㎡	68480	0		0		68480	
202603	2971	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-10번지 81.00㎡	5390	0		0		5390	
202603	2972	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-11번지 208.00㎡	13842	0		0		13842	
202603	2973	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-12번지 859.00㎡	57166	0		0		57166	
202603	2974	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-1번지 1,045.00㎡	69545	0		0		69545	
202603	2975	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-4번지 980.00㎡	65219	0		0		65219	
202603	2976	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-7번지 934.00㎡	62157	0		0		62157	
202603	2977	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-8번지 60.00㎡	3993	0		0		3993	
202603	2978	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	임야	경기도 광주시 곤지암읍 유사리 58-9번지 13.00㎡	865	0		0		865	
202603	2979	W8L9421K	국회의원	국회	국회의원	안태준	토지	본인	답	전북특별자치도 고창군 성송면 암치리 700번지 3,097.70㎡중 1,032.00㎡	10251	59		0		10310	
202603	2980	W8L9421K	국회의원	국회	국회의원	안태준	건물	본인	단독주택	전북특별자치도 고창군 고창읍 읍내리 백조 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적 53.00㎡감소, 건물 지분면적 61.38㎡ 감소)	47576	0		47576	51666	0	
202603	2981	W8L9421K	국회의원	국회	국회의원	안태준	건물	배우자	아파트	경기도 광주시 송정동 송정현대 건물 120.58㎡	385000	0		0		385000	
202603	2982	W8L9421K	국회의원	국회	국회의원	안태준	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2018년식 XC60 배기량(1,969cc)	22910	0		3080		19830	
202603	2983	W8L9421K	국회의원	국회	국회의원	안태준	예금	본인		국민은행 92, 농협생명보험 5,126(567 증가), 농협은행87,765(79,902 증가), 농협중앙회 167(4 증가),미래에셋증권 2, 산림조합중앙회 31(14 감소), 신한은행228, 악사(AXA)손해보험 772(182 증가), 키움증권5,444(5,237 증가)	13749	86005		127		99627	건물 매매금액 및 급여 예금저축
202603	2984	W8L9421K	국회의원	국회	국회의원	안태준	예금	배우자		DB손해보험(주) 22,068(2,011 감소), 국민은행 4,850(775증가), 농협은행 3,600(1,200 증가), 농협중앙회 1, 신한라이프생명보험 18,022(1,279 증가), 주식회사 카카오뱅크 3,063(3,063 증가), 토스증권(주) 3,466(3,466 증가), 현대해상화재보험 792(792 증가),흥국화재해상보험(주) 8,607(1,867 증가)	54038	14517		4086		64469	건물 매매금액 및 급여 예금저축
202603	2985	W8L9421K	국회의원	국회	국회의원	안태준	예금	장남		농협은행 10,400(1,200 증가), 농협중앙회 0(212 감소), 토스뱅크(주) 19(11,666 감소), 토스증권(주)1,015(1,015 증가)	21097	2215		11878		11434	건물 매매금액 및 급여 예금저축
202603	2986	W8L9421K	국회의원	국회	국회의원	안태준	예금	장녀		농협은행 15,808(6,608 증가), 농협중앙회 337(332 증가),토스뱅크(주) 0(3,383 감소), 토스증권(주) 1,056(1,056 증가)	12588	7996		3383		17201	건물 매매금액 및 급여 예금저축
202603	2987	W8L9421K	국회의원	국회	국회의원	안태준	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 283,552(189,678 증가)	93874	189678		0		283552	후원금으로 인한 증가
202603	2988	W8L9421K	국회의원	국회	국회의원	안태준	증권	본인	상장주식	에이엔피보통주 30,993주(7,189주 증가)	13805	0		479		13326	가액변동
202603	2989	W8L9421K	국회의원	국회	국회의원	안태준	채권	본인		사인간채권	96487	0		0		96487	
202603	2990	W8L9421K	국회의원	국회	국회의원	안태준	채권	배우자		사인간채권 증가	0	23600		0		23600	
202603	2991	W8L9421K	국회의원	국회	국회의원	안태준	채무	본인	금융채무	농협중앙회 170,995(13,559 감소), 산림조합중앙회145,000	329554	0		13559		315995	
202603	2992	W8L9421K	국회의원	국회	국회의원	안태준	채무	배우자	금융채무	KB국민카드 25,437(10,335 증가), 신한라이프생명보험10,430	25532	22230		11895		35867	
202603	2993	XEF29171	국회의원	국회	국회의원	안호영	토지	배우자	대지	전북특별자치도 진안군 상전면 192-11번지 595.00㎡	20825	238		0		21063	공시지가 변동
202603	2994	XEF29171	국회의원	국회	국회의원	안호영	건물	본인	오피스텔(전세(임차)권)	서울특별시 영등포구 영등포동8가 건물 25.34㎡	10000	0		0		10000	
202603	2995	XEF29171	국회의원	국회	국회의원	안호영	건물	본인	사무실(전세(임차)권)	전북특별자치도 완주군 봉동읍 둔산리 건물 156.37㎡	10000	0		0		10000	
202603	2996	XEF29171	국회의원	국회	국회의원	안호영	건물	배우자	상가	전북특별자치도 전주시 덕진구 우아동2가 대지 280.10㎡건물 190.80㎡	264555	0		0		264555	공시지가 변동
202603	2997	XEF29171	국회의원	국회	국회의원	안호영	건물	배우자	아파트	전북특별자치도 완주군 봉동읍 둔산리 모아엘가아파트건물 0.00㎡ (건물 69.85㎡ 감소)	146000	0		146000	148000	0	이사로 인한 매도
202603	2998	XEF29171	국회의원	국회	국회의원	안호영	건물	배우자	아파트(전세(임차)권)	전북특별자치도 완주군 용진읍 운곡리 모아엘가2차 건물164.83㎡ (건물 164.83㎡ 증가)	0	220090		0		220090	이사로 인한 전세계약
202603	2999	XEF29171	국회의원	국회	국회의원	안호영	건물	차남	다세대주택(전세(임차)권)	서울특별시 성북구 정릉동 제이브릭하우스 건물 0.00㎡(건물 15.00㎡ 감소)	10000	0		10000		0	본가전입으로 인한 계약해지
202603	3000	XEF29171	국회의원	국회	국회의원	안호영	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2021년식 넥쏘(NEXO)수소전기차 배기량(0cc)	32760	599		0		33359	감가반영
202603	3001	XEF29171	국회의원	국회	국회의원	안호영	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2017년식 아이오닉일렉트릭 배기량(78cc)	117	0		19		98	감가반영
202603	3002	XEF29171	국회의원	국회	국회의원	안호영	예금	본인		KB라이프생명보험 217,050(8,191 증가), 교보생명보험 28,200, 국민은행 1,418(12,838 감소), 농협은행 595(1증가), 농협중앙회 34,228(2,335 감소), 동양생명보험 1,351, 메트라이프생명보험 27,000(27,000 증가), 삼성생명보험 89,992(5,896 증가), 스탠다드차타드은행 1,544(1 증가), 신한은행 0(2 감소), 신한투자증권 947(8증가), 전북은행 151, 하나증권 5,946(52 증가),한화생명보험주식회사 36,138	418586	42180		16206		444560	배우자 퇴직금 수령, 급여저축 및 생활비 지출
